[Thu Nov 26 21:28:36.209563 2020] [php7:error] [pid 3042] [client 127.0.0.1:55738] PHP Fatal error:  Allowed memory size of 524288000 bytes exhausted (tried to allocate 262144 bytes) in Unknown on line 0, referer: http://oikotan.test/importer/register
[Thu Nov 26 21:33:28.990740 2020] [php7:error] [pid 1017] [client 127.0.0.1:56054] PHP Fatal error:  Allowed memory size of 524288000 bytes exhausted (tried to allocate 262144 bytes) in /var/www/projects/oikotan/app/Http/Controllers/Auth/Importer/RegisterController.php on line 71, referer: http://oikotan.test/importer/register
[Thu Nov 26 21:33:28.990861 2020] [php7:error] [pid 1017] [client 127.0.0.1:56054] PHP Fatal error:  Allowed memory size of 524288000 bytes exhausted (tried to allocate 262144 bytes) in Unknown on line 0, referer: http://oikotan.test/importer/register
[Thu Nov 26 21:34:10.451609 2020] [php7:error] [pid 3041] [client 127.0.0.1:56076] PHP Fatal error:  Allowed memory size of 524288000 bytes exhausted (tried to allocate 262144 bytes) in /var/www/projects/oikotan/app/Http/Controllers/Auth/Importer/RegisterController.php on line 71, referer: http://oikotan.test/importer/register
[Thu Nov 26 21:34:10.451789 2020] [php7:error] [pid 3041] [client 127.0.0.1:56076] PHP Fatal error:  Allowed memory size of 524288000 bytes exhausted (tried to allocate 262144 bytes) in Unknown on line 0, referer: http://oikotan.test/importer/register
[Thu Nov 26 21:37:31.554739 2020] [php7:error] [pid 3042] [client 127.0.0.1:56158] PHP Fatal error:  Allowed memory size of 524288000 bytes exhausted (tried to allocate 262144 bytes) in /var/www/projects/oikotan/app/Http/Controllers/Auth/Importer/RegisterController.php on line 71, referer: http://oikotan.test/importer/register
[Thu Nov 26 21:37:31.554832 2020] [php7:error] [pid 3042] [client 127.0.0.1:56158] PHP Fatal error:  Allowed memory size of 524288000 bytes exhausted (tried to allocate 262144 bytes) in Unknown on line 0, referer: http://oikotan.test/importer/register
[Thu Nov 26 21:45:40.796703 2020] [php7:error] [pid 3040] [client 127.0.0.1:56354] PHP Fatal error:  Allowed memory size of 524288000 bytes exhausted (tried to allocate 262144 bytes) in /var/www/projects/oikotan/app/Http/Controllers/Auth/Importer/RegisterController.php on line 68, referer: http://oikotan.test/importer/register
[Thu Nov 26 21:45:40.796780 2020] [php7:error] [pid 3040] [client 127.0.0.1:56354] PHP Fatal error:  Allowed memory size of 524288000 bytes exhausted (tried to allocate 262144 bytes) in Unknown on line 0, referer: http://oikotan.test/importer/register
[Thu Nov 26 21:48:12.404271 2020] [php7:error] [pid 3040] [client 127.0.0.1:56432] PHP Fatal error:  Allowed memory size of 524288000 bytes exhausted (tried to allocate 262144 bytes) in /var/www/projects/oikotan/app/Http/Controllers/Auth/Importer/RegisterController.php on line 68, referer: http://oikotan.test/importer/register
[Thu Nov 26 21:48:12.404527 2020] [php7:error] [pid 3040] [client 127.0.0.1:56432] PHP Fatal error:  Allowed memory size of 524288000 bytes exhausted (tried to allocate 262144 bytes) in Unknown on line 0, referer: http://oikotan.test/importer/register
[Mon Nov 30 16:53:53.423531 2020] [php:error] [pid 1102] [client 127.0.0.1:51344] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 262144 bytes) in /var/www/projects/oikotan/app/Http/Controllers/Admin/RoleController.php on line 23, referer: http://oikotan.test/admin/roles
[Mon Nov 30 16:53:53.431214 2020] [php:error] [pid 1102] [client 127.0.0.1:51344] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 262144 bytes) in Unknown on line 0, referer: http://oikotan.test/admin/roles
